ClassIdx,ClassName,Mean,Std,Threshold,Samples
409,Psammotis pulveralis,6.103081226348877,0.0,6.1,1
410,Pseudeustrotia candidula,9.621755361557007,1.3305085583898622,6.3,4
411,Pseudohermenias abietana,12.603845596313477,0.0,12.6,1
412,Pseudoips prasinana,11.499373066332913,1.2342507478601858,8.41,129
413,Pterapherapteryx sexalata,12.72820567038001,2.0628882154393486,7.57,205
414,Pterostoma palpina,8.218522926171621,1.3460283300036349,4.85,36
415,Ptilodon capucina,11.539104813435038,2.5639404568074227,5.13,183
416,Ptilodon cucullina,9.414438883463541,0.48425690551179607,8.2,3
417,Pyralis farinalis,5.523946285247803,0.0,5.52,1
418,Pyrausta aerealis,6.944636702537537,0.6283303200014635,5.37,4
419,Pyrausta aurata,8.854534149169922,0.0,8.85,1
420,Pyrausta despicata,7.615096463475909,0.9256313689640694,5.3,140
421,Rheumaptera undulata,8.444592761993409,1.7728770142182833,4.01,15
422,Rhizedra lutosa,7.61646842956543,0.0,7.62,1
423,Rivula sericealis,9.591900119125672,1.4479196926601465,5.97,349
424,Rusina ferruginea,7.46752405166626,0.8166079521179199,5.43,2
425,Schoenobius gigantella,7.678095080635765,1.3476441902397125,4.31,44
426,Schrankia costaestrigalis,7.777556260426839,1.020863336435109,5.23,3
427,Scoliopteryx libatrix,7.216358184814453,0.37266969680786133,6.28,2
428,Scopula floslactata,8.828499794006348,0.0,8.83,1
429,Scopula immutata,10.790270316747971,1.694955838099586,6.55,81
430,Scopula ternata,8.964848518371582,0.0,8.96,1
431,Selagia spadicella,12.247423217410134,1.9976118654006967,7.25,21
432,Selenia dentaria,9.23494309537551,2.7120886132322175,2.45,17
433,Selenia tetralunaria,10.979247179296282,2.360199916713136,5.08,54
434,Setina irrorella,6.812812805175781,0.27955007553100586,6.11,2
435,Sideridis reticulata,9.677370071411133,0.4984407424926758,8.43,2
436,Simyra albovenosa,9.62912484577724,1.6916558793339178,5.4,7
437,Siona lineata,9.418265615190778,1.157310408617604,6.52,21
438,Sitochroa palealis,9.080944538116455,0.46156930923461914,7.93,2
439,Sitochroa verticalis,12.828441619873047,0.0,12.83,1
440,Smerinthus ocellata,10.270908604680965,2.0212775254037005,5.22,113
441,Sphinx ligustri,11.428150391578674,2.7218026146630003,4.62,30
442,Sphinx pinastri,8.844244863799814,1.131031872932591,6.02,586
443,Spilosoma lubricipeda,10.837152764454299,0.7819537141259811,8.88,1766
444,Spilosoma lutea,10.516276673933046,1.4012355206853733,7.01,226
445,Spilosoma urticae,11.73181707718793,1.0742819727094077,9.05,17
446,Stathmopoda pedella,8.923504829406738,0.49919891357421875,7.68,2
447,Staurophora celsia,8.279965877532959,0.9494028786533338,5.91,11
448,Stauropus fagi,9.693887114524841,1.1757355057939978,6.75,683
449,Synaphe punctalis,7.75569486618042,0.0,7.76,1
450,Tethea ocularis,10.97868824005127,1.9727323184899426,6.05,9
451,Tethea or,11.893633779272976,2.1396330444206004,6.54,166
452,Tetheella fluctuosa,6.447917401790619,1.985989908196874,1.48,4
453,Thalera fimbrialis,7.111555235726493,0.7576476489297697,5.22,14
454,Thalpophila matura,7.985740258143498,1.52262938847792,4.18,26
455,Thera britannica,11.852357699176459,2.326909561442431,6.04,127
456,Thera cognata,10.996411063454367,1.78121605195158,6.54,22
457,Thera juniperata,10.943176209926605,2.470693291988068,4.77,24
458,Thera obeliscata,9.971942347995306,1.5398776347679848,6.12,118
459,Thera variata,10.222823983450796,1.1933796601471183,7.24,299
460,Tholera decimalis,11.278388557762936,1.5142085987959633,7.49,58
461,Thumatha senex,10.960829916454497,2.2981257226561946,5.22,21
462,Thyatira batis,10.427067747482887,2.453438160201825,4.29,26
463,Tiliacea aurago,13.714549673928154,2.359848628375747,7.81,54
464,Timandra comae,9.110845565795898,1.7793813186211977,4.66,31
465,Timandra griseata,9.996961425332461,0.5609956516465666,8.59,17
466,Tortrix viridana,13.97734717761769,1.9131980321203195,9.19,34
467,Trichopteryx carpinata,9.848668473107475,1.3237693204360945,6.54,14
468,Trisateles emortualis,6.1739115715026855,0.0,6.17,1
469,Tyria jacobaeae,11.043728470802307,1.6481213405076278,6.92,20
470,Udea lutealis,10.41728162765503,1.683163363864747,6.21,4
471,Udea prunalis,9.8804098878588,1.4830541255664063,6.17,28
472,Vanessa atalanta,9.314741134643555,0.40596580505371094,8.3,2
473,Watsonalla binaria,8.776380173184656,2.428465123646522,2.71,44
474,Watsonalla cultraria,10.42883770554154,2.3087397573614026,4.66,27
475,Xanthia aurago,6.481831073760986,0.0,6.48,1
476,Xanthia togata,11.229053030411402,2.3242707383493926,5.42,48
477,Xanthorhoe designata,9.92138671875,0.5701597904533672,8.5,6
478,Xanthorhoe ferrugata,10.74529845156568,2.0619076544714776,5.59,141
479,Xanthorhoe fluctuata,7.745604826853826,1.6210730028480673,3.69,13
480,Xanthorhoe montanata,9.20547158629806,2.260612408262659,3.55,81
481,Xanthorhoe quadrifasiata,7.629343509674072,1.511009388438642,3.85,8
482,Xanthorhoe spadicearia,10.568585143770491,2.2403373397969806,4.97,70
483,Xestia baja,7.728437185287476,1.3384430408477783,4.38,2
484,Xestia c-nigrum,10.945865810426891,2.238670289335523,5.35,117
485,Xestia rhomboidea,6.840184330940247,0.5312055754660341,5.51,4
486,Xestia sexstrigata,7.409603754679362,0.6139776069259447,5.87,3
487,Xestia triangulum,8.233093430598577,1.8235157803462316,3.67,24
488,Xestia xanthographa,8.198881069819132,1.88732540751702,3.48,30
489,Yponomeuta plumbella,12.198463916778564,1.2860609857092533,8.98,14
490,Ypsolopha dentella,13.937359728131975,1.6230923348621658,9.88,35
491,Ypsolopha horridella,5.94658088684082,0.0,5.95,1
492,Ypsolopha nemorella,11.633889198303223,0.0,11.63,1
493,Ypsolopha parenthesella,10.130689239501953,0.8267474763195992,8.06,10
494,Ypsolopha sequella,9.934400818564676,0.818630638494781,7.89,11
495,Ypsolopha sylvella,8.994385480880737,1.36842942237854,5.57,2
496,Ypsolopha vittella,12.708011150360107,1.8344812155106778,8.12,6
